"instrument","date","open","high","low","close","volume","source","complete"
"BTCUSDT","2025-07-14","119086.65","123218","118905.18","119841.18","27269.348877","binance_spot_klines","true"
"BTCUSDT","2025-07-15","119841.17","119940.83","115736.92","117758.09","32018.46083","binance_spot_klines","true"
"BTCUSDT","2025-07-16","117758.08","120063.84","117017.29","118630.43","17039.90851","binance_spot_klines","true"
"BTCUSDT","2025-07-17","118630.44","120998.71","117453.57","119177.56","15728.57651","binance_spot_klines","true"
"BTCUSDT","2025-07-18","119177.56","120820.71","116812.76","117924.84","19924.66266","binance_spot_klines","true"
"BTCUSDT","2025-07-19","117924.84","118499.9","117277.34","117840","6635.80306","binance_spot_klines","true"
"BTCUSDT","2025-07-20","117840.01","118856.8","116467.02","117265.12","12962.92889","binance_spot_klines","true"
"BTCUSDT","2025-07-21","117265.11","119676.73","116515","117380.36","17107.33128","binance_spot_klines","true"
"BTCUSDT","2025-07-22","117380.36","120247.8","116128","119954.42","20959.12973","binance_spot_klines","true"
"BTCUSDT","2025-07-23","119954.43","120090","117301","118755.99","14558.75083","binance_spot_klines","true"
"BTCUSDT","2025-07-24","118756","119450","117103.1","118340.99","15806.89043","binance_spot_klines","true"
"BTCUSDT","2025-07-25","118340.98","118451.57","114723.16","117614.31","38406.34873","binance_spot_klines","true"
"BTCUSDT","2025-07-26","117614.31","118297.35","117138.38","117919.99","6991.67206","binance_spot_klines","true"
"BTCUSDT","2025-07-27","117919.99","119766.65","117825.5","119415.55","9328.30919","binance_spot_klines","true"
"BTCUSDT","2025-07-28","119415.56","119800","117427.5","118062.32","13961.74754","binance_spot_klines","true"
"BTCUSDT","2025-07-29","118062.32","119273.36","116950.75","117950.76","15137.93445","binance_spot_klines","true"
"BTCUSDT","2025-07-30","117950.75","118792","115796.23","117840.3","15586.73631","binance_spot_klines","true"
"BTCUSDT","2025-07-31","117840.29","118922.45","115500","115764.08","17010.0073","binance_spot_klines","true"
"BTCUSDT","2025-08-01","115764.07","116052","112722.58","113297.93","24487.10206","binance_spot_klines","true"
"BTCUSDT","2025-08-02","113297.92","114063.49","112003","112546.35","11507.33428","binance_spot_klines","true"
"BTCUSDT","2025-08-03","112546.35","114799.97","111920","114208.8","7397.76046","binance_spot_klines","true"
"BTCUSDT","2025-08-04","114208.81","115720","114107.6","115055.03","9667.67916","binance_spot_klines","true"
"BTCUSDT","2025-08-05","115055.03","115127.81","112650","114129.75","12042.79078","binance_spot_klines","true"
"BTCUSDT","2025-08-06","114129.75","115716","113355.13","114992.27","9761.15318","binance_spot_klines","true"
"BTCUSDT","2025-08-07","114992.27","117621","114259","117472.01","13468.56263","binance_spot_klines","true"
"BTCUSDT","2025-08-08","117472.02","117630","115878.71","116674.74","10045.31278","binance_spot_klines","true"
"BTCUSDT","2025-08-09","116674.74","117944.05","116299.13","116462.25","9514.13144","binance_spot_klines","true"
"BTCUSDT","2025-08-10","116462.25","119311.11","116460.63","119294.01","14322.77073","binance_spot_klines","true"
"BTCUSDT","2025-08-11","119294.27","122335.16","118050.11","118686","26494.33429","binance_spot_klines","true"
"BTCUSDT","2025-08-12","118686","120324.43","118207.47","120134.08","16720.10893","binance_spot_klines","true"
"BTCUSDT","2025-08-13","120134.09","123667.79","118920.92","123306.43","23210.07102","binance_spot_klines","true"
"BTCUSDT","2025-08-14","123306.44","124474","117180","118295.09","27980.947586","binance_spot_klines","true"
"BTCUSDT","2025-08-15","118295.09","119216.82","116803.99","117342.05","13623.33874","binance_spot_klines","true"
"BTCUSDT","2025-08-16","117342.04","117898.99","117143.98","117380.66","6393.68117","binance_spot_klines","true"
"BTCUSDT","2025-08-17","117380.66","118575","117172.21","117405.01","5898.64192","binance_spot_klines","true"
"BTCUSDT","2025-08-18","117405.01","117543.75","114640.14","116227.05","17745.93954","binance_spot_klines","true"
"BTCUSDT","2025-08-19","116227.05","116725.69","112732.58","112872.94","18065.47424","binance_spot_klines","true"
"BTCUSDT","2025-08-20","112872.95","114615.38","112380","114271.24","15636.34194","binance_spot_klines","true"
"BTCUSDT","2025-08-21","114271.23","114821.76","112015.67","112500","10839.69235","binance_spot_klines","true"
"BTCUSDT","2025-08-22","112500","117429.05","111684.79","116935.99","23128.09037","binance_spot_klines","true"
"BTCUSDT","2025-08-23","116936","117030","114560","115438.05","11329.36197","binance_spot_klines","true"
"BTCUSDT","2025-08-24","115438.06","115666.68","110680","113493.59","21175.98462","binance_spot_klines","true"
"BTCUSDT","2025-08-25","113493.59","113667.28","109274.1","110111.98","25182.79379","binance_spot_klines","true"
"BTCUSDT","2025-08-26","110111.98","112371","108666.66","111763.22","18452.43877","binance_spot_klines","true"
"BTCUSDT","2025-08-27","111763.22","112625","110345.42","111262.01","13392.60875","binance_spot_klines","true"
"BTCUSDT","2025-08-28","111262.01","113485.9","110862.42","112566.9","11104.27744","binance_spot_klines","true"
"BTCUSDT","2025-08-29","112566.9","112638.64","107463.9","108377.4","22580.31045","binance_spot_klines","true"
"BTCUSDT","2025-08-30","108377.4","108926.15","107350.1","108816.33","10708.39159","binance_spot_klines","true"
"BTCUSDT","2025-08-31","108816.33","109480.02","108076.93","108246.35","9489.51596","binance_spot_klines","true"
"BTCUSDT","2025-09-01","108246.36","109912.4","107255","109237.42","16053.60219","binance_spot_klines","true"
"BTCUSDT","2025-09-02","109237.43","111771.52","108393.39","111240.01","18510.28756","binance_spot_klines","true"
"BTCUSDT","2025-09-03","111240.01","112575.27","110528.71","111705.71","11773.72084","binance_spot_klines","true"
"BTCUSDT","2025-09-04","111705.72","112180","109329.12","110730.87","12203.13536","binance_spot_klines","true"
"BTCUSDT","2025-09-05","110730.87","113384.62","110206.96","110659.99","21587.40888","binance_spot_klines","true"
"BTCUSDT","2025-09-06","110660","111307.7","109977","110187.97","5000.29897","binance_spot_klines","true"
"BTCUSDT","2025-09-07","110187.98","111600","110180","111137.34","5681.29944","binance_spot_klines","true"
"BTCUSDT","2025-09-08","111137.35","112924.37","110621.78","112065.23","11582.40211","binance_spot_klines","true"
"BTCUSDT","2025-09-09","112065.23","113293.29","110766.66","111546.39","15379.28248","binance_spot_klines","true"
"BTCUSDT","2025-09-10","111546.38","114313.13","110917.45","113960","17517.41823","binance_spot_klines","true"
"BTCUSDT","2025-09-11","113960","115488.09","113430","115482.69","13676.73119","binance_spot_klines","true"
"BTCUSDT","2025-09-12","115482.69","116665.63","114740.99","116029.42","15324.10719","binance_spot_klines","true"
"BTCUSDT","2025-09-13","116029.41","116298.78","115127.27","115918.29","8269.40394","binance_spot_klines","true"
"BTCUSDT","2025-09-14","115918.29","116165.19","115135","115268.01","6707.60197","binance_spot_klines","true"
"BTCUSDT","2025-09-15","115268.01","116757.99","114384","115349.71","13212.51149","binance_spot_klines","true"
"BTCUSDT","2025-09-16","115349.71","116964.27","114737.11","116788.96","10926.9094","binance_spot_klines","true"
"BTCUSDT","2025-09-17","116788.96","117286.73","114720.81","116447.59","16754.2454","binance_spot_klines","true"
"BTCUSDT","2025-09-18","116447.6","117900","116092.76","117073.53","11657.23365","binance_spot_klines","true"
"BTCUSDT","2025-09-19","117073.53","117459.99","115100","115632.38","8992.09065","binance_spot_klines","true"
"BTCUSDT","2025-09-20","115632.39","116121.81","115408.47","115685.63","4674.92752","binance_spot_klines","true"
"BTCUSDT","2025-09-21","115685.63","115819.06","115188","115232.29","4511.52219","binance_spot_klines","true"
"BTCUSDT","2025-09-22","115232.29","115379.25","111800","112650.99","20781.71356","binance_spot_klines","true"
"BTCUSDT","2025-09-23","112650.99","113290.5","111458.73","111998.8","12301.3203","binance_spot_klines","true"
"BTCUSDT","2025-09-24","111998.8","113940","111042.66","113307","12369.25967","binance_spot_klines","true"
"BTCUSDT","2025-09-25","113307.01","113510.23","108631.51","108994.49","21231.14957","binance_spot_klines","true"
"BTCUSDT","2025-09-26","108994.49","110300","108620.07","109643.46","14243.01591","binance_spot_klines","true"
"BTCUSDT","2025-09-27","109643.46","109743.91","109064.4","109635.85","5501.78643","binance_spot_klines","true"
"BTCUSDT","2025-09-28","109635.85","112350","109189.99","112163.95","7542.3316","binance_spot_klines","true"
"BTCUSDT","2025-09-29","112163.96","114400","111560.65","114311.96","15541.12005","binance_spot_klines","true"
"BTCUSDT","2025-09-30","114311.97","114792","112656.27","114048.93","15044.15633","binance_spot_klines","true"
"BTCUSDT","2025-10-01","114048.94","118649.1","113966.67","118594.99","20036.39516","binance_spot_klines","true"
"BTCUSDT","2025-10-02","118594.99","121022.07","118279.31","120529.35","19670.83503","binance_spot_klines","true"
"BTCUSDT","2025-10-03","120529.35","123894.99","119248.3","122232","23936.328","binance_spot_klines","true"
"BTCUSDT","2025-10-04","122232.21","122800","121510","122391","8208.16678","binance_spot_klines","true"
"BTCUSDT","2025-10-05","122390.99","125708.42","122136","123482.31","22043.097553","binance_spot_klines","true"
"BTCUSDT","2025-10-06","123482.32","126199.63","123084","124658.54","19494.628793","binance_spot_klines","true"
"BTCUSDT","2025-10-07","124658.54","125126","120574.94","121332.95","21633.99385","binance_spot_klines","true"
"BTCUSDT","2025-10-08","121332.96","124197.25","121066.14","123306","17012.618","binance_spot_klines","true"
"BTCUSDT","2025-10-09","123306.01","123762.94","119651.47","121662.4","21559.36007","binance_spot_klines","true"
"BTCUSDT","2025-10-10","121662.41","122550","102000","112774.5","64171.93927","binance_spot_klines","true"
"BTCUSDT","2025-10-11","112774.49","113322.39","109561.59","110644.4","35448.51652","binance_spot_klines","true"
"BTCUSDT","2025-10-12","110644.4","115770","109565.06","114958.8","32255.30272","binance_spot_klines","true"
"BTCUSDT","2025-10-13","114958.81","115963.81","113616.5","115166","22557.24033","binance_spot_klines","true"
"BTCUSDT","2025-10-14","115166","115409.96","109866","113028.14","31870.32974","binance_spot_klines","true"
"BTCUSDT","2025-10-15","113028.13","113612.35","110164","110763.28","22986.48811","binance_spot_klines","true"
"BTCUSDT","2025-10-16","110763.28","111982.45","107427","108194.28","29857.17252","binance_spot_klines","true"
"BTCUSDT","2025-10-17","108194.27","109240","103528.23","106431.68","37920.66838","binance_spot_klines","true"
"BTCUSDT","2025-10-18","106431.68","107499","106322.2","107185.01","11123.18766","binance_spot_klines","true"
"BTCUSDT","2025-10-19","107185","109450.07","106103.36","108642.78","15480.66423","binance_spot_klines","true"
"BTCUSDT","2025-10-20","108642.77","111705.56","107402.52","110532.09","19193.4416","binance_spot_klines","true"
"BTCUSDT","2025-10-21","110532.09","114000","107473.72","108297.67","37228.01659","binance_spot_klines","true"
"BTCUSDT","2025-10-22","108297.66","109163.88","106666.69","107567.44","28610.78451","binance_spot_klines","true"
"BTCUSDT","2025-10-23","107567.45","111293.61","107500","110078.18","17573.09294","binance_spot_klines","true"
"BTCUSDT","2025-10-24","110078.19","112104.98","109700.01","111004.89","15005.16913","binance_spot_klines","true"
"BTCUSDT","2025-10-25","111004.9","111943.19","110672.86","111646.27","6407.96864","binance_spot_klines","true"
"BTCUSDT","2025-10-26","111646.27","115466.8","111260.45","114559.4","13454.47737","binance_spot_klines","true"
"BTCUSDT","2025-10-27","114559.41","116400","113830.01","114107.65","21450.23241","binance_spot_klines","true"
"BTCUSDT","2025-10-28","114107.65","116086","112211","112898.45","15523.42257","binance_spot_klines","true"
"BTCUSDT","2025-10-29","112898.44","113643.73","109200","110021.29","21079.71376","binance_spot_klines","true"
"BTCUSDT","2025-10-30","110021.3","111592","106304.34","108322.88","25988.82838","binance_spot_klines","true"
"BTCUSDT","2025-10-31","108322.87","111190","108275.28","109608.01","21518.20439","binance_spot_klines","true"
"BTCUSDT","2025-11-01","109608.01","110564.49","109394.81","110098.1","7378.50431","binance_spot_klines","true"
"BTCUSDT","2025-11-02","110098.1","111250.01","109471.34","110540.68","12107.00087","binance_spot_klines","true"
"BTCUSDT","2025-11-03","110540.69","110750","105306.56","106583.04","28681.18779","binance_spot_klines","true"
"BTCUSDT","2025-11-04","106583.05","107299","98944.36","101497.22","50534.87376","binance_spot_klines","true"
"BTCUSDT","2025-11-05","101497.23","104534.74","98966.8","103885.16","33778.77571","binance_spot_klines","true"
"BTCUSDT","2025-11-06","103885.16","104200","100300.95","101346.04","25814.62139","binance_spot_klines","true"
"BTCUSDT","2025-11-07","101346.04","104096.36","99260.86","103339.08","32059.50942","binance_spot_klines","true"
"BTCUSDT","2025-11-08","103339.09","103406.22","101454","102312.94","12390.77985","binance_spot_klines","true"
"BTCUSDT","2025-11-09","102312.95","105495.62","101400","104722.96","16338.97096","binance_spot_klines","true"
"BTCUSDT","2025-11-10","104722.95","106670.11","104265.02","106011.13","22682.25673","binance_spot_klines","true"
"BTCUSDT","2025-11-11","106011.13","107500","102476.09","103058.99","24196.50718","binance_spot_klines","true"
"BTCUSDT","2025-11-12","103059","105333.33","100813.59","101654.37","20457.63906","binance_spot_klines","true"
"BTCUSDT","2025-11-13","101654.37","104085.01","98000.4","99692.02","36198.50771","binance_spot_klines","true"
"BTCUSDT","2025-11-14","99692.03","99866.02","94012.45","94594","47288.14481","binance_spot_klines","true"
"BTCUSDT","2025-11-15","94594","96846.68","94558.49","95596.24","15110.89391","binance_spot_klines","true"
"BTCUSDT","2025-11-16","95596.23","96635.11","93005.55","94261.44","23889.4051","binance_spot_klines","true"
"BTCUSDT","2025-11-17","94261.45","96043","91220","92215.14","39218.59806","binance_spot_klines","true"
"BTCUSDT","2025-11-18","92215.14","93836.01","89253.78","92960.83","39835.14769","binance_spot_klines","true"
"BTCUSDT","2025-11-19","92960.83","92980.22","88608","91554.96","32286.6376","binance_spot_klines","true"
"BTCUSDT","2025-11-20","91554.96","93160","86100","86637.23","39733.19073","binance_spot_klines","true"
"BTCUSDT","2025-11-21","86637.22","87498.94","80600","85129.43","72256.12679","binance_spot_klines","true"
"BTCUSDT","2025-11-22","85129.42","85620","83500","84739.74","14193.93263","binance_spot_klines","true"
"BTCUSDT","2025-11-23","84739.75","88127.64","84667.57","86830","19734.46418","binance_spot_klines","true"
"BTCUSDT","2025-11-24","86830","89228","85272","88300.01","24663.12795","binance_spot_klines","true"
"BTCUSDT","2025-11-25","88300.01","88519.99","86116","87369.96","19567.0411","binance_spot_klines","true"
"BTCUSDT","2025-11-26","87369.97","90656.08","86306.77","90484.02","21675.82239","binance_spot_klines","true"
"BTCUSDT","2025-11-27","90484.01","91950","90089.91","91333.95","16833.50932","binance_spot_klines","true"
"BTCUSDT","2025-11-28","91333.94","93092","90180.63","90890.7","18830.86012","binance_spot_klines","true"
"BTCUSDT","2025-11-29","90890.71","91165.65","90155.47","90802.44","7429.88291","binance_spot_klines","true"
"BTCUSDT","2025-11-30","90802.44","92000.01","90336.9","90360","9687.74175","binance_spot_klines","true"
"BTCUSDT","2025-12-01","90360.01","90417","83822.76","86286.01","34509.01227","binance_spot_klines","true"
"BTCUSDT","2025-12-02","86286.01","92307.65","86184.39","91277.88","28210.22732","binance_spot_klines","true"
"BTCUSDT","2025-12-03","91277.88","94150","90990.23","93429.95","25712.52585","binance_spot_klines","true"
"BTCUSDT","2025-12-04","93429.95","94080","90889","92078.06","19803.94059","binance_spot_klines","true"
"BTCUSDT","2025-12-05","92078.06","92692.36","88056","89330.04","19792.97218","binance_spot_klines","true"
"BTCUSDT","2025-12-06","89330.04","90289.97","88908.01","89236.79","8409.50016","binance_spot_klines","true"
"BTCUSDT","2025-12-07","89236.8","91760","87719.28","90395.31","13021.11185","binance_spot_klines","true"
"BTCUSDT","2025-12-08","90395.32","92287.15","89612","90634.34","15793.63887","binance_spot_klines","true"
"BTCUSDT","2025-12-09","90634.35","94588.99","89500","92678.8","21240.43014","binance_spot_klines","true"
"BTCUSDT","2025-12-10","92678.81","94476","91563.15","92015.37","18998.68083","binance_spot_klines","true"
"BTCUSDT","2025-12-11","92015.38","93555","89260.63","92513.38","19972.58758","binance_spot_klines","true"
"BTCUSDT","2025-12-12","92513.38","92754","89480","90268.42","16679.19169","binance_spot_klines","true"
"BTCUSDT","2025-12-13","90268.43","90634.55","89766.39","90240.01","5895.70788","binance_spot_klines","true"
"BTCUSDT","2025-12-14","90240","90472.4","87577.36","88172.17","9416.94004","binance_spot_klines","true"
"BTCUSDT","2025-12-15","88172.16","90052.64","85146.64","86432.08","19778.6919","binance_spot_klines","true"
"BTCUSDT","2025-12-16","86432.08","88175.98","85266","87863.42","18456.05017","binance_spot_klines","true"
"BTCUSDT","2025-12-17","87863.43","90365.85","85314","86243.22","19834.11729","binance_spot_klines","true"
"BTCUSDT","2025-12-18","86243.23","89477.61","84450.01","85516.41","25405.41763","binance_spot_klines","true"
"BTCUSDT","2025-12-19","85516.41","89399.97","85110.24","88136.94","21256.65004","binance_spot_klines","true"
"BTCUSDT","2025-12-20","88136.95","88573.07","87795.76","88360.9","5123.13194","binance_spot_klines","true"
"BTCUSDT","2025-12-21","88360.91","89081.77","87600.04","88658.86","7132.87258","binance_spot_klines","true"
"BTCUSDT","2025-12-22","88658.87","90588.23","87900","88620.79","14673.2197","binance_spot_klines","true"
"BTCUSDT","2025-12-23","88620.79","88940","86601.9","87486","13910.32904","binance_spot_klines","true"
"BTCUSDT","2025-12-24","87486","88049.89","86420","87669.45","9140.8432","binance_spot_klines","true"
"BTCUSDT","2025-12-25","87669.44","88592.74","86934.72","87225.27","7096.58235","binance_spot_klines","true"
"BTCUSDT","2025-12-26","87225.27","89567.75","86655.08","87369.56","18344.61505","binance_spot_klines","true"
"BTCUSDT","2025-12-27","87369.56","87984","87253.05","87877.01","4469.55156","binance_spot_klines","true"
"BTCUSDT","2025-12-28","87877","88088.75","87435","87952.71","4446.29285","binance_spot_klines","true"
"BTCUSDT","2025-12-29","87952.71","90406.08","86806.5","87237.13","19894.98575","binance_spot_klines","true"
"BTCUSDT","2025-12-30","87237.13","89400","86845.66","88485.49","13105.91001","binance_spot_klines","true"
"BTCUSDT","2025-12-31","88485.5","89200","87250","87648.22","11558.62047","binance_spot_klines","true"
"BTCUSDT","2026-01-01","87648.21","88919.45","87550.43","88839.04","6279.57133","binance_spot_klines","true"
"BTCUSDT","2026-01-02","88839.05","90961.81","88379.88","89995.13","17396.97301","binance_spot_klines","true"
"BTCUSDT","2026-01-03","89995.14","90741.16","89314.01","90628.01","7057.46716","binance_spot_klines","true"
"BTCUSDT","2026-01-04","90628.01","91810","90628","91529.73","10426.5297","binance_spot_klines","true"
"BTCUSDT","2026-01-05","91529.74","94789.08","91514.81","93859.71","20673.59584","binance_spot_klines","true"
"BTCUSDT","2026-01-06","93859.71","94444.44","91262.94","93747.97","18546.41829","binance_spot_klines","true"
"BTCUSDT","2026-01-07","93747.97","93747.97","90675.52","91364.16","14276.49025","binance_spot_klines","true"
"BTCUSDT","2026-01-08","91364.16","91687.99","89311","91099.99","16132.79117","binance_spot_klines","true"
"BTCUSDT","2026-01-09","91100","92082.55","89694.66","90641.28","15590.27939","binance_spot_klines","true"
"BTCUSDT","2026-01-10","90641.27","90832","90404","90504.7","3104.11722","binance_spot_klines","true"
"BTCUSDT","2026-01-11","90504.7","91283.89","90236","91013.65","5477.13594","binance_spot_klines","true"
"BTCUSDT","2026-01-12","91013.66","92519.95","90128.44","91296.2","16188.08268","binance_spot_klines","true"
"BTCUSDT","2026-01-13","91296.2","96495","91042.66","95414","23021.51482","binance_spot_klines","true"
"BTCUSDT","2026-01-14","95413.99","97924.49","94559.28","96951.78","22851.89428","binance_spot_klines","true"
"BTCUSDT","2026-01-15","96951.78","97193.34","95134.48","95604.8","21725.81369","binance_spot_klines","true"
"BTCUSDT","2026-01-16","95604.81","95871.47","94293.46","95550.94","11167.7146","binance_spot_klines","true"
"BTCUSDT","2026-01-17","95550.94","95639.45","95021.67","95147.77","4280.80137","binance_spot_klines","true"
"BTCUSDT","2026-01-18","95147.77","95531.12","93615.4","93673.14","6895.17819","binance_spot_klines","true"
"BTCUSDT","2026-01-19","93673.14","93673.14","91910.2","92631","14295.52747","binance_spot_klines","true"
"BTCUSDT","2026-01-20","92630.99","92870","87895.98","88427.66","22007.3261","binance_spot_klines","true"
"BTCUSDT","2026-01-21","88427.66","90574","87263.53","89454.73","20617.50372","binance_spot_klines","true"
"BTCUSDT","2026-01-22","89454.73","90359.99","88515.37","89559.67","10825.50492","binance_spot_klines","true"
"BTCUSDT","2026-01-23","89559.68","91224.99","88578.36","89600.26","13918.48919","binance_spot_klines","true"
"BTCUSDT","2026-01-24","89600.26","89957.39","89162.08","89225.34","4226.56737","binance_spot_klines","true"
"BTCUSDT","2026-01-25","89225.34","89319.13","86074.72","86670.36","14426.22019","binance_spot_klines","true"
"BTCUSDT","2026-01-26","86670.36","88860","86509.63","88347.08","17766.51453","binance_spot_klines","true"
"BTCUSDT","2026-01-27","88347.08","89523.16","87304.33","89250","13125.40425","binance_spot_klines","true"
"BTCUSDT","2026-01-28","89249.99","90600","88833.65","89299.99","14332.18502","binance_spot_klines","true"
"BTCUSDT","2026-01-29","89300","89348","83383.33","84650.16","30431.38201","binance_spot_klines","true"
"BTCUSDT","2026-01-30","84650.16","84735.75","81118","84260.49","35195.84793","binance_spot_klines","true"
"BTCUSDT","2026-01-31","84260.5","84270.02","75719.9","78741.09","39491.89133","binance_spot_klines","true"
"BTCUSDT","2026-02-01","78741.1","79424","75700","76968.21","25395.48168","binance_spot_klines","true"
"BTCUSDT","2026-02-02","76968.22","79360","74604","78738.61","42273.59016","binance_spot_klines","true"
"BTCUSDT","2026-02-03","78738.6","79186.81","72945.5","75770.21","39120.10889","binance_spot_klines","true"
"BTCUSDT","2026-02-04","75770.21","76971.52","71888","73165.83","38375.36","binance_spot_klines","true"
"BTCUSDT","2026-02-05","73165.84","73341.18","62345","62909.86","106298.82899","binance_spot_klines","true"
"BTCUSDT","2026-02-06","62909.87","71751.33","60000","70580.26","92539.21531","binance_spot_klines","true"
"BTCUSDT","2026-02-07","70580.26","71690.07","67300","69289.38","44255.48036","binance_spot_klines","true"
"BTCUSDT","2026-02-08","69289.37","72271.41","68888","70330.38","21420.53168","binance_spot_klines","true"
"BTCUSDT","2026-02-09","70330.38","71453.53","68308","70138","29152.72842","binance_spot_klines","true"
"BTCUSDT","2026-02-10","70138","70527.59","67800","68841.29","20373.77072","binance_spot_klines","true"
"BTCUSDT","2026-02-11","68841.28","69292.88","65756","67082.52","28718.24602","binance_spot_klines","true"
"BTCUSDT","2026-02-12","67082.52","68410.52","65118","66272.17","24271.74283","binance_spot_klines","true"
"BTCUSDT","2026-02-13","66272.17","69482.97","65872.46","68853.96","20244.54955","binance_spot_klines","true"
"BTCUSDT","2026-02-14","68853.97","70560.01","68730.13","69822.95","18114.78393","binance_spot_klines","true"
"BTCUSDT","2026-02-15","69822.94","70983","68000","68832.58","22290.05208","binance_spot_klines","true"
"BTCUSDT","2026-02-16","68832.59","70126.67","67294.11","68892.43","15515.76534","binance_spot_klines","true"
"BTCUSDT","2026-02-17","68892.43","69241.5","66621.06","67503.52","16489.06921","binance_spot_klines","true"
"BTCUSDT","2026-02-18","67503.52","68476.22","65870","66461","15492.43839","binance_spot_klines","true"
"BTCUSDT","2026-02-19","66461","67320","65631.83","67003.73","14542.26988","binance_spot_klines","true"
"BTCUSDT","2026-02-20","67003.73","68318.39","66280.2","68020.01","35351.87091","binance_spot_klines","true"
"BTCUSDT","2026-02-21","68020","68698.7","67534.69","67975.93","8032.84131","binance_spot_klines","true"
"BTCUSDT","2026-02-22","67975.93","68245","67190","67643.4","8175.13484","binance_spot_klines","true"
"BTCUSDT","2026-02-23","67643.39","67684.86","63888.79","64656.02","33075.90923","binance_spot_klines","true"
"BTCUSDT","2026-02-24","64656.01","65026.75","62510.28","64058.15","23102.83622","binance_spot_klines","true"
"BTCUSDT","2026-02-25","64058.15","69988.83","63913.27","67988.04","30749.99259","binance_spot_klines","true"
"BTCUSDT","2026-02-26","67988.04","68860","66500","67485.18","20737.77792","binance_spot_klines","true"
"BTCUSDT","2026-02-27","67485.19","68216.8","64914.46","65872.1","21228.58424","binance_spot_klines","true"
"BTCUSDT","2026-02-28","65872.09","67760","63030","66973.26","22548.71649","binance_spot_klines","true"
"BTCUSDT","2026-03-01","66973.26","68199.99","65056","65776.47","23201.85859","binance_spot_klines","true"
"BTCUSDT","2026-03-02","65776.48","70096","65259.21","68830.06","32010.38431","binance_spot_klines","true"
"BTCUSDT","2026-03-03","68830.06","69258.08","66158","68338","24972.2418","binance_spot_klines","true"
"BTCUSDT","2026-03-04","68338.01","74050","67400","72666.77","44919.0761","binance_spot_klines","true"
"BTCUSDT","2026-03-05","72666.77","73558.15","70645.47","70890.72","26590.51253","binance_spot_klines","true"
"BTCUSDT","2026-03-06","70891.02","71419.98","67744.78","68114.02","22629.88722","binance_spot_klines","true"
"BTCUSDT","2026-03-07","68114.02","68551.04","66915.26","67262.91","12719.54315","binance_spot_klines","true"
"BTCUSDT","2026-03-08","67262.91","68200","65618.49","65971.2","21593.63901","binance_spot_klines","true"
"BTCUSDT","2026-03-09","65971.2","69516.65","65821.97","68432.16","28896.7213","binance_spot_klines","true"
"BTCUSDT","2026-03-10","68432.16","71777","68391.41","69948.63","32602.57726","binance_spot_klines","true"
"BTCUSDT","2026-03-11","69948.64","71321","68977.91","70191.86","27249.27542","binance_spot_klines","true"
"BTCUSDT","2026-03-12","70191.86","70800","69205.91","70541.34","21997.1605","binance_spot_klines","true"
"BTCUSDT","2026-03-13","70541.34","73913.74","70386.01","70930","35996.61678","binance_spot_klines","true"
"BTCUSDT","2026-03-14","70930.01","71307.92","70317","71211.95","13017.24737","binance_spot_klines","true"
"BTCUSDT","2026-03-15","71211.95","73199","70858.82","72815.24","14037.30704","binance_spot_klines","true"
"BTCUSDT","2026-03-16","72815.25","74909.08","72270.41","74884.67","28409.53019","binance_spot_klines","true"
"BTCUSDT","2026-03-17","74884.67","76000","73399.19","73909.36","24521.26636","binance_spot_klines","true"
"BTCUSDT","2026-03-18","73909.37","74672.34","70500","71246.54","23392.88093","binance_spot_klines","true"
"BTCUSDT","2026-03-19","71246.55","71613.79","68793.35","69930","22364.81819","binance_spot_klines","true"
"BTCUSDT","2026-03-20","69930.01","71367","69388","70510.73","18121.16745","binance_spot_klines","true"
"BTCUSDT","2026-03-21","70510.73","71100.94","68571.42","68918.12","13397.1675","binance_spot_klines","true"
"BTCUSDT","2026-03-22","68918.12","69588.79","67360.66","67859","14843.78682","binance_spot_klines","true"
"BTCUSDT","2026-03-23","67859","71817.09","67445.18","70906.45","28335.09119","binance_spot_klines","true"
"BTCUSDT","2026-03-24","70906.45","71400","68923.07","70556.74","20702.42244","binance_spot_klines","true"
"BTCUSDT","2026-03-25","70556.74","72026.09","70408","71336.53","17719.50066","binance_spot_klines","true"
"BTCUSDT","2026-03-26","71336.53","71436.82","68153","68820.31","20820.45768","binance_spot_klines","true"
"BTCUSDT","2026-03-27","68820.31","69179.05","65548.25","66407.28","28603.69557","binance_spot_klines","true"
"BTCUSDT","2026-03-28","66407.28","67288.94","65932.09","66377.03","11462.39847","binance_spot_klines","true"
"BTCUSDT","2026-03-29","66377.04","67130.5","65000","66010.93","10052.85584","binance_spot_klines","true"
"BTCUSDT","2026-03-30","66010.93","68169.65","65800.59","66797.37","18353.38975","binance_spot_klines","true"
"BTCUSDT","2026-03-31","66797.38","68589.49","65998.05","68284.48","22105.40662","binance_spot_klines","true"
"BTCUSDT","2026-04-01","68284.49","69310","67578.75","68113.92","19020.1899","binance_spot_klines","true"
"BTCUSDT","2026-04-02","68113.92","68653.38","65712.12","66901.99","20203.47916","binance_spot_klines","true"
"BTCUSDT","2026-04-03","66901.99","67370.42","66282","66964.3","11429.13131","binance_spot_klines","true"
"BTCUSDT","2026-04-04","66964.29","67562.93","66775.91","67300.42","7373.51613","binance_spot_klines","true"
"BTCUSDT","2026-04-05","67300.42","69136.2","66611.66","69034.18","11733.46752","binance_spot_klines","true"
